"","station_code","station_name","CityZH","Fenwei","Province","CityEN","designation","YRD","PRD","keyregion","GADM_ID_2","CityID","CityGADM","NAME_2","Lon","Lat","keyregion2018"
"126","1127A","<U+9AD8><U+65B0><U+533A><U+7BA1><U+59D4><U+4F1A>","<U+957F><U+6625>",FALSE,"Jilin","Changchun","none",FALSE,FALSE,"none",189,331,189,"Changchun",125.25,43.8167,NA
"127","1128A","<U+5CB1><U+5C71><U+516C><U+56ED>","<U+957F><U+6625>",FALSE,"Jilin","Changchun","none",FALSE,FALSE,"none",189,331,189,"Changchun",125.217,43.85,NA
"128","1129A","<U+5CAD><U+5317>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.542,45.755,NA
"129","1130A","<U+677E><U+5317><U+5546><U+5927>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.561,45.8167,NA
"130","1131A","<U+963F><U+57CE><U+4F1A><U+5B81>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.979,45.5422,NA
"131","1132A","<U+5357><U+5C97><U+5B66><U+5E9C><U+8DEF>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.599,45.7222,NA
"132","1133A","<U+592A><U+5E73><U+5B8F><U+4F1F><U+516C><U+56ED>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.689,45.7733,NA
"133","1134A","<U+9053><U+5916><U+627F><U+5FB7><U+5E7F><U+573A>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.635,45.7667,NA
"134","1135A","<U+9999><U+574A><U+7EA2><U+65D7><U+5927><U+8857>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.685,45.7319,NA
"135","1136A","<U+52A8><U+529B><U+548C><U+5E73><U+8DEF>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.646,45.7258,NA
"136","1137A","<U+9053><U+91CC><U+5EFA><U+56FD><U+8DEF>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.593,45.7478,NA
"137","1138A","<U+5E73><U+623F><U+4E1C><U+8F7B><U+5382>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.615,45.61,NA
"138","1139A","<U+547C><U+5170><U+5E08><U+4E13>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.6106,45.9819,NA
"139","1140A","<U+7701><U+519C><U+79D1><U+9662>","<U+54C8><U+5C14><U+6EE8>",FALSE,"Heilongjiang","Harbin","none",FALSE,FALSE,"none",103,42,103,"Harbin",126.6206,45.6842,NA
"140","1142A","<U+5341><U+4E94><U+5382>","<U+4E0A><U+6D77>",FALSE,"Shanghai","Shanghai","none",TRUE,FALSE,"YRD",262,27,262,"Shanghai",121.478,31.2036,"YRD"
"141","1143A","<U+8679><U+53E3>","<U+4E0A><U+6D77>",FALSE,"Shanghai","Shanghai","none",TRUE,FALSE,"YRD",262,27,262,"Shanghai",121.467,31.3008,"YRD"
"142","1144A","<U+5F90><U+6C47><U+4E0A><U+5E08><U+5927>","<U+4E0A><U+6D77>",FALSE,"Shanghai","Shanghai","none",TRUE,FALSE,"YRD",262,27,262,"Shanghai",121.412,31.1654,"YRD"
"143","1145A","<U+6768><U+6D66><U+56DB><U+6F02>","<U+4E0A><U+6D77>",FALSE,"Shanghai","Shanghai","none",TRUE,FALSE,"YRD",262,27,262,"Shanghai",121.536,31.2659,"YRD"
"144","1146A","<U+9752><U+6D66><U+6DC0><U+5C71><U+6E56>","<U+4E0A><U+6D77>",FALSE,"Shanghai","Shanghai","none",TRUE,FALSE,"YRD",262,27,262,"Shanghai",120.978,31.0935,"YRD"
"145","1147A","<U+9759><U+5B89><U+76D1><U+6D4B><U+7AD9>","<U+4E0A><U+6D77>",FALSE,"Shanghai","Shanghai","none",TRUE,FALSE,"YRD",262,27,262,"Shanghai",121.425,31.2261,"YRD"
"146","1148A","<U+6D66><U+4E1C><U+5DDD><U+6C99>","<U+4E0A><U+6D77>",FALSE,"Shanghai","Shanghai","none",TRUE,FALSE,"YRD",262,27,262,"Shanghai",121.703,31.1907,"YRD"
"147","1149A","<U+6D66><U+4E1C><U+65B0><U+533A><U+76D1><U+6D4B><U+7AD9>","<U+4E0A><U+6D77>",FALSE,"Shanghai","Shanghai","none",TRUE,FALSE,"YRD",262,27,262,"Shanghai",121.533,31.2284,"YRD"
"148","1150A","<U+6D66><U+4E1C><U+5F20><U+6C5F>","<U+4E0A><U+6D77>",FALSE,"Shanghai","Shanghai","none",TRUE,FALSE,"YRD",262,27,262,"Shanghai",121.577,31.2071,"YRD"
"149","1151A","<U+8FC8><U+768B><U+6865>","<U+5357><U+4EAC>",FALSE,"Jiangsu","Nanjing","neighbor2",TRUE,FALSE,"YRD",166,90,166,"Nanjing",118.803,32.1083,"YRD"
"150","1152A","<U+8349><U+573A><U+95E8>","<U+5357><U+4EAC>",FALSE,"Jiangsu","Nanjing","neighbor2",TRUE,FALSE,"YRD",166,90,166,"Nanjing",118.749,32.0572,"YRD"
"151","1153A","<U+5C71><U+897F><U+8DEF>","<U+5357><U+4EAC>",FALSE,"Jiangsu","Nanjing","neighbor2",TRUE,FALSE,"YRD",166,90,166,"Nanjing",118.778,32.0723,"YRD"
"152","1154A","<U+4E2D><U+534E><U+95E8>","<U+5357><U+4EAC>",FALSE,"Jiangsu","Nanjing","neighbor2",TRUE,FALSE,"YRD",166,90,166,"Nanjing",118.777,32.0144,"YRD"
"153","1155A","<U+745E><U+91D1><U+8DEF>","<U+5357><U+4EAC>",FALSE,"Jiangsu","Nanjing","neighbor2",TRUE,FALSE,"YRD",166,90,166,"Nanjing",118.803,32.0314,"YRD"
"154","1156A","<U+7384><U+6B66><U+6E56>","<U+5357><U+4EAC>",FALSE,"Jiangsu","Nanjing","neighbor2",TRUE,FALSE,"YRD",166,90,166,"Nanjing",118.795,32.0775,"YRD"
"155","1157A","<U+6D66><U+53E3>","<U+5357><U+4EAC>",FALSE,"Jiangsu","Nanjing","neighbor2",TRUE,FALSE,"YRD",166,90,166,"Nanjing",118.626,32.0878,"YRD"
"156","1158A","<U+5965><U+4F53><U+4E2D><U+5FC3>","<U+5357><U+4EAC>",FALSE,"Jiangsu","Nanjing","neighbor2",TRUE,FALSE,"YRD",166,90,166,"Nanjing",118.737,32.0092,"YRD"
"157","1159A","<U+4ED9><U+6797><U+5927><U+5B66><U+57CE>","<U+5357><U+4EAC>",FALSE,"Jiangsu","Nanjing","neighbor2",TRUE,FALSE,"YRD",166,90,166,"Nanjing",118.907,32.105,"YRD"
"158","1160A","<U+4E0A><U+65B9><U+5C71>","<U+82CF><U+5DDE>",FALSE,"Jiangsu","Suzhou","none",TRUE,FALSE,"YRD",169,303,169,"Suzhou",120.561,31.2472,"YRD"
"159","1161A","<U+5357><U+95E8>","<U+82CF><U+5DDE>",FALSE,"Jiangsu","Suzhou","none",TRUE,FALSE,"YRD",169,303,169,"Suzhou",120.628,31.2864,"YRD"
"160","1162A","<U+5F69><U+9999>","<U+82CF><U+5DDE>",FALSE,"Jiangsu","Suzhou","none",TRUE,FALSE,"YRD",169,303,169,"Suzhou",120.591,31.3019,"YRD"
"161","1163A","<U+8F67><U+94A2><U+5382>","<U+82CF><U+5DDE>",FALSE,"Jiangsu","Suzhou","none",TRUE,FALSE,"YRD",169,303,169,"Suzhou",120.596,31.3264,"YRD"
"162","1164A","<U+5434><U+4E2D><U+533A>","<U+82CF><U+5DDE>",FALSE,"Jiangsu","Suzhou","none",TRUE,FALSE,"YRD",169,303,169,"Suzhou",120.613,31.2703,"YRD"
"163","1165A","<U+82CF><U+5DDE><U+65B0><U+533A>","<U+82CF><U+5DDE>",FALSE,"Jiangsu","Suzhou","none",TRUE,FALSE,"YRD",169,303,169,"Suzhou",120.543,31.2994,"YRD"
"164","1166A","<U+82CF><U+5DDE><U+5DE5><U+4E1A><U+56ED><U+533A>","<U+82CF><U+5DDE>",FALSE,"Jiangsu","Suzhou","none",TRUE,FALSE,"YRD",169,303,169,"Suzhou",120.669,31.3097,"YRD"
"165","1167A","<U+76F8><U+57CE><U+533A>","<U+82CF><U+5DDE>",FALSE,"Jiangsu","Suzhou","none",TRUE,FALSE,"YRD",169,303,169,"Suzhou",120.641,31.3708,"YRD"
"166","1168A","<U+5357><U+90CA>","<U+5357><U+901A>",FALSE,"Jiangsu","Nantong","none",TRUE,FALSE,"YRD",167,92,167,"Nantong",120.913,31.96,"YRD"
"167","1169A","<U+8679><U+6865>","<U+5357><U+901A>",FALSE,"Jiangsu","Nantong","none",TRUE,FALSE,"YRD",167,92,167,"Nantong",120.86,32.0005,"YRD"
"168","1170A","<U+57CE><U+4E2D>","<U+5357><U+901A>",FALSE,"Jiangsu","Nantong","none",TRUE,FALSE,"YRD",167,92,167,"Nantong",120.87,32.02,"YRD"
"169","1171A","<U+661F><U+6E56><U+82B1><U+56ED>","<U+5357><U+901A>",FALSE,"Jiangsu","Nantong","none",TRUE,FALSE,"YRD",167,92,167,"Nantong",120.94,31.93,"YRD"
"170","1172A","<U+7D2B><U+7405><U+5B66><U+9662>","<U+5357><U+901A>",FALSE,"Jiangsu","Nantong","none",TRUE,FALSE,"YRD",167,92,167,"Nantong",120.81,32.0417,"YRD"
"171","1173A","<U+5E02><U+73AF><U+5883><U+76D1><U+6D4B><U+7AD9>","<U+8FDE><U+4E91><U+6E2F>",FALSE,"Jiangsu","Lianyungang","neighbor2",FALSE,FALSE,"none",165,275,165,"Lianyungang",119.176,34.5885,NA
"172","1174A","<U+6D2A><U+95E8><U+6D3E><U+51FA><U+6240>","<U+8FDE><U+4E91><U+6E2F>",FALSE,"Jiangsu","Lianyungang","neighbor2",FALSE,FALSE,"none",165,275,165,"Lianyungang",119.141,34.5896,NA
"173","1175A","<U+589F><U+6C9F><U+6838><U+7535><U+4E13><U+5BB6><U+6751>","<U+8FDE><U+4E91><U+6E2F>",FALSE,"Jiangsu","Lianyungang","neighbor2",FALSE,FALSE,"none",165,275,165,"Lianyungang",119.368,34.7507,NA
"174","1176A","<U+5F00><U+53D1><U+533A><U+6052><U+745E><U+533B><U+836F><U+516C><U+53F8>","<U+8FDE><U+4E91><U+6E2F>",FALSE,"Jiangsu","Lianyungang","neighbor2",FALSE,FALSE,"none",165,275,165,"Lianyungang",119.348,34.6984,NA
"175","1177A","<U+9EC4><U+6CB3><U+65B0><U+6751>","<U+5F90><U+5DDE>",FALSE,"Jiangsu","Xuzhou","neighbor1",FALSE,FALSE,"none",172,119,172,"Xuzhou",117.167,34.2761,NA
"176","1178A","<U+6DEE><U+5854>","<U+5F90><U+5DDE>",FALSE,"Jiangsu","Xuzhou","neighbor1",FALSE,FALSE,"none",172,119,172,"Xuzhou",117.192,34.2417,NA
"177","1179A","<U+94DC><U+5C71><U+517D><U+533B><U+9662>","<U+5F90><U+5DDE>",FALSE,"Jiangsu","Xuzhou","neighbor1",FALSE,FALSE,"none",172,119,172,"Xuzhou",117.192,34.3083,NA
"178","1180A","<U+65B0><U+57CE><U+533A>","<U+5F90><U+5DDE>",FALSE,"Jiangsu","Xuzhou","neighbor1",FALSE,FALSE,"none",172,119,172,"Xuzhou",117.256,34.2153,NA
"179","1181A","<U+6843><U+56ED><U+8DEF>","<U+5F90><U+5DDE>",FALSE,"Jiangsu","Xuzhou","neighbor1",FALSE,FALSE,"none",172,119,172,"Xuzhou",117.244,34.2911,NA
"180","1182A","<U+519C><U+79D1><U+9662>","<U+5F90><U+5DDE>",FALSE,"Jiangsu","Xuzhou","neighbor1",FALSE,FALSE,"none",172,119,172,"Xuzhou",117.2933,34.2778,NA
"181","1183A","<U+94DC><U+5C71><U+533A><U+73AF><U+4FDD><U+5C40>","<U+5F90><U+5DDE>",FALSE,"Jiangsu","Xuzhou","neighbor1",FALSE,FALSE,"none",172,119,172,"Xuzhou",117.166,34.1806,NA
"182","1184A","<U+57CE><U+4E1C><U+8D22><U+653F><U+6240>","<U+626C><U+5DDE>",FALSE,"Jiangsu","Yangzhou","neighbor2",TRUE,FALSE,"YRD",174,191,174,"Yangzhou",119.46,32.3878,"YRD"
"183","1185A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+626C><U+5DDE>",FALSE,"Jiangsu","Yangzhou","neighbor2",TRUE,FALSE,"YRD",174,191,174,"Yangzhou",119.404,32.41,"YRD"
"184","1186A","<U+9097><U+6C5F><U+76D1><U+6D4B><U+7AD9>","<U+626C><U+5DDE>",FALSE,"Jiangsu","Yangzhou","neighbor2",TRUE,FALSE,"YRD",174,191,174,"Yangzhou",119.389,32.3761,"YRD"
"185","1187A","<U+7B2C><U+56DB><U+533B><U+9662>","<U+626C><U+5DDE>",FALSE,"Jiangsu","Yangzhou","neighbor2",TRUE,FALSE,"YRD",174,191,174,"Yangzhou",119.439,32.4033,"YRD"
"186","1188A","<U+96EA><U+6D6A>","<U+65E0><U+9521>",FALSE,"Jiangsu","Wuxi","neighbor2",TRUE,FALSE,"YRD",171,138,171,"Wuxi",120.269,31.4867,"YRD"
"187","1189A","<U+9EC4><U+5DF7>","<U+65E0><U+9521>",FALSE,"Jiangsu","Wuxi","neighbor2",TRUE,FALSE,"YRD",171,138,171,"Wuxi",120.275,31.6219,"YRD"
"188","1190A","<U+66F9><U+5F20>","<U+65E0><U+9521>",FALSE,"Jiangsu","Wuxi","neighbor2",TRUE,FALSE,"YRD",171,138,171,"Wuxi",120.294,31.56,"YRD"
"189","1191A","<U+6F06><U+5858>","<U+65E0><U+9521>",FALSE,"Jiangsu","Wuxi","neighbor2",TRUE,FALSE,"YRD",171,138,171,"Wuxi",120.242,31.5031,"YRD"
"190","1192A","<U+4E1C><U+4EAD>","<U+65E0><U+9521>",FALSE,"Jiangsu","Wuxi","neighbor2",TRUE,FALSE,"YRD",171,138,171,"Wuxi",120.354,31.5848,"YRD"
"191","1193A","<U+65FA><U+5E84>","<U+65E0><U+9521>",FALSE,"Jiangsu","Wuxi","neighbor2",TRUE,FALSE,"YRD",171,138,171,"Wuxi",120.354,31.5475,"YRD"
"192","1194A","<U+8363><U+5DF7>","<U+65E0><U+9521>",FALSE,"Jiangsu","Wuxi","neighbor2",TRUE,FALSE,"YRD",171,138,171,"Wuxi",120.245,31.5631,"YRD"
"193","1195A","<U+5830><U+6865>","<U+65E0><U+9521>",FALSE,"Jiangsu","Wuxi","neighbor2",TRUE,FALSE,"YRD",171,138,171,"Wuxi",120.288,31.6842,"YRD"
"194","1196A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+5E38><U+5DDE>",FALSE,"Jiangsu","Changzhou","neighbor2",TRUE,FALSE,"YRD",163,13,163,"Changzhou",119.996,31.7586,"YRD"
"195","1197A","<U+57CE><U+5EFA><U+5B66><U+6821>","<U+5E38><U+5DDE>",FALSE,"Jiangsu","Changzhou","neighbor2",TRUE,FALSE,"YRD",163,13,163,"Changzhou",119.933,31.7786,"YRD"
"196","1198A","<U+5E38><U+5DE5><U+9662>","<U+5E38><U+5DDE>",FALSE,"Jiangsu","Changzhou","neighbor2",TRUE,FALSE,"YRD",163,13,163,"Changzhou",119.962,31.8089,"YRD"
"197","1199A","<U+6F5E><U+57CE>","<U+5E38><U+5DDE>",FALSE,"Jiangsu","Changzhou","neighbor2",TRUE,FALSE,"YRD",163,13,163,"Changzhou",120.0393,31.7638,"YRD"
"198","1200A","<U+6B66><U+8FDB><U+76D1><U+6D4B><U+7AD9>","<U+5E38><U+5DDE>",FALSE,"Jiangsu","Changzhou","neighbor2",TRUE,FALSE,"YRD",163,13,163,"Changzhou",119.935,31.7039,"YRD"
"199","1201A","<U+5B89><U+5BB6>","<U+5E38><U+5DDE>",FALSE,"Jiangsu","Changzhou","neighbor2",TRUE,FALSE,"YRD",163,13,163,"Changzhou",119.905,31.9108,"YRD"
"200","1202A","<U+73AF><U+5883><U+76D1><U+6D4B><U+7AD9>","<U+9547><U+6C5F>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","1203A","<U+65B0><U+533A><U+529E><U+4E8B><U+5904>","<U+9547><U+6C5F>",FALSE,"Jiangsu","Zhenjiang","neighbor2",TRUE,FALSE,"YRD",175,334,175,"Zhenjiang",119.68,32.1883,"YRD"
"202","1204A","<U+804C><U+6559><U+4E2D><U+5FC3>","<U+9547><U+6C5F>",FALSE,"Jiangsu","Zhenjiang","neighbor2",TRUE,FALSE,"YRD",175,334,175,"Zhenjiang",119.491,32.215,"YRD"
"203","1205A","<U+4E39><U+5F92><U+533A><U+76D1><U+6D4B><U+7AD9>","<U+9547><U+6C5F>",FALSE,"Jiangsu","Zhenjiang","neighbor2",TRUE,FALSE,"YRD",175,334,175,"Zhenjiang",119.43,32.1319,"YRD"
"204","1206A","<U+516C><U+56ED><U+8DEF>","<U+6CF0><U+5DDE>",FALSE,"Jiangsu","Taizhou","neighbor2",TRUE,FALSE,"YRD",170,211,170,"Taizhou",119.9,32.4867,"YRD"
"205","1207A","<U+83B2><U+82B1>","<U+6CF0><U+5DDE>",FALSE,"Jiangsu","Taizhou","neighbor2",TRUE,FALSE,"YRD",170,211,170,"Taizhou",119.9219,32.4611,"YRD"
"206","1208A","<U+9AD8><U+6E2F><U+533A><U+653F><U+5E9C>","<U+6CF0><U+5DDE>",FALSE,"Jiangsu","Taizhou","neighbor2",TRUE,FALSE,"YRD",170,211,170,"Taizhou",119.882,32.303,"YRD"
"207","1209A","<U+7559><U+5B66><U+751F><U+521B><U+4E1A><U+56ED>","<U+6CF0><U+5DDE>",FALSE,"Jiangsu","Taizhou","neighbor2",TRUE,FALSE,"YRD",170,211,170,"Taizhou",119.888,32.4639,"YRD"
"208","1210A","<U+94B5><U+6C60><U+5C71>","<U+6DEE><U+5B89>",FALSE,"Jiangsu","Huai'an","neighbor2",FALSE,FALSE,"none",164,187,164,"Huai'an",119.036,33.5981,NA
"209","1211A","<U+5317><U+4EAC><U+5357><U+8DEF>","<U+6DEE><U+5B89>",FALSE,"Jiangsu","Huai'an","neighbor2",FALSE,FALSE,"none",164,187,164,"Huai'an",119.007,33.575,NA
"210","1212A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+6DEE><U+5B89>",FALSE,"Jiangsu","Huai'an","neighbor2",FALSE,FALSE,"none",164,187,164,"Huai'an",118.989,33.6067,NA
"211","1213A","<U+695A><U+5DDE><U+533A><U+76D1><U+6D4B><U+7AD9>","<U+6DEE><U+5B89>",FALSE,"Jiangsu","Huai'an","neighbor2",FALSE,FALSE,"none",164,187,164,"Huai'an",119.135,33.5039,NA
"212","1214A","<U+6DEE><U+9634><U+533A><U+76D1><U+6D4B><U+7AD9>","<U+6DEE><U+5B89>",FALSE,"Jiangsu","Huai'an","neighbor2",FALSE,FALSE,"none",164,187,164,"Huai'an",119.0122,33.627,NA
"213","1215A","<U+76D0><U+57CE><U+7535><U+5382>","<U+76D0><U+57CE>",FALSE,"Jiangsu","Yancheng","neighbor2",TRUE,FALSE,"YRD",173,242,173,"Yancheng",120.118,33.4022,"YRD"
"214","1216A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+76D0><U+57CE>",FALSE,"Jiangsu","Yancheng","neighbor2",TRUE,FALSE,"YRD",173,242,173,"Yancheng",120.156,33.3942,"YRD"
"215","1217A","<U+6587><U+5CF0><U+4E2D><U+5B66>","<U+76D0><U+57CE>",FALSE,"Jiangsu","Yancheng","neighbor2",TRUE,FALSE,"YRD",173,242,173,"Yancheng",120.129,33.3719,"YRD"
"216","1218A","<U+5F00><U+53D1><U+533A><U+7BA1><U+59D4><U+4F1A>","<U+76D0><U+57CE>",FALSE,"Jiangsu","Yancheng","neighbor2",TRUE,FALSE,"YRD",173,242,173,"Yancheng",120.225,33.3947,"YRD"
"217","1219A","<U+5E02><U+76D1><U+6D4B><U+7AD9>","<U+5BBF><U+8FC1>",FALSE,"Jiangsu","Suqian","neighbor2",FALSE,FALSE,"none",168,60,168,"Suqian",118.2658,33.96,NA
"218","1220A","<U+5BBF><U+8FC1><U+5B66><U+9662>","<U+5BBF><U+8FC1>",FALSE,"Jiangsu","Suqian","neighbor2",FALSE,FALSE,"none",168,60,168,"Suqian",118.293,33.9528,NA
"219","1221A","<U+5BBF><U+8FC1><U+4E2D><U+5B66>","<U+5BBF><U+8FC1>",FALSE,"Jiangsu","Suqian","neighbor2",FALSE,FALSE,"none",168,60,168,"Suqian",118.2442,33.9592,NA
"220","1222A","<U+5BBF><U+8C6B><U+533A><U+73AF><U+4FDD><U+5C40>","<U+5BBF><U+8FC1>",FALSE,"Jiangsu","Suqian","neighbor2",FALSE,FALSE,"none",168,60,168,"Suqian",118.3214,33.9506,NA
"221","1223A","<U+6EE8><U+6C5F>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.211,30.21,"YRD"
"222","1224A","<U+897F><U+6EAA>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.063,30.2747,"YRD"
"223","1225A","<U+5343><U+5C9B><U+6E56>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",119.026,29.635,"YRD"
"224","1226A","<U+4E0B><U+6C99>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.348,30.3058,"YRD"
"225","1227A","<U+5367><U+9F99><U+6865>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.127,30.2456,"YRD"
"226","1228A","<U+6D59><U+6C5F><U+519C><U+5927>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.19,30.2692,"YRD"
"227","1229A","<U+671D><U+6656><U+4E94><U+533A>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.157,30.2897,"YRD"
"228","1230A","<U+548C><U+7766><U+5C0F><U+5B66>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.12,30.3119,"YRD"
"229","1231A","<U+4E34><U+5E73><U+9547>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.301,30.4183,"YRD"
"230","1232A","<U+57CE><U+53A2><U+9547>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.27,30.1819,"YRD"
"231","1233A","<U+4E91><U+6816>","<U+676D><U+5DDE>",FALSE,"Zhejiang","Hangzhou","none",TRUE,FALSE,"YRD",335,195,335,"Hangzhou",120.088,30.1808,"YRD"
"232","1234A","<U+533A><U+73AF><U+4FDD><U+5927><U+697C>","<U+5B81><U+6CE2>",FALSE,"Zhejiang","Ningbo","none",TRUE,FALSE,"YRD",340,67,340,"Ningbo",121.836,29.9108,"YRD"
"233","1235A","<U+4E07><U+91CC><U+5B66><U+9662>","<U+5B81><U+6CE2>",FALSE,"Zhejiang","Ningbo","none",TRUE,FALSE,"YRD",340,67,340,"Ningbo",121.56,29.8208,"YRD"
"234","1236A","<U+9F99><U+8D5B><U+533B><U+9662>","<U+5B81><U+6CE2>",FALSE,"Zhejiang","Ningbo","none",TRUE,FALSE,"YRD",340,67,340,"Ningbo",121.713,29.9572,"YRD"
"235","1237A","<U+4E09><U+6C5F><U+4E2D><U+5B66>","<U+5B81><U+6CE2>",FALSE,"Zhejiang","Ningbo","none",TRUE,FALSE,"YRD",340,67,340,"Ningbo",121.554,29.8906,"YRD"
"236","1238A","<U+5E02><U+653F><U+7BA1><U+7406><U+7AD9>","<U+5B81><U+6CE2>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","1239A","<U+94B1><U+6E56><U+6C34><U+5382>","<U+5B81><U+6CE2>",FALSE,"Zhejiang","Ningbo","none",TRUE,FALSE,"YRD",340,67,340,"Ningbo",121.633,29.7736,"YRD"
"238","1240A","<U+592A><U+53E4><U+5C0F><U+5B66>","<U+5B81><U+6CE2>",FALSE,"Zhejiang","Ningbo","none",TRUE,FALSE,"YRD",340,67,340,"Ningbo",121.586,29.8633,"YRD"
"239","1241A","<U+5E02><U+73AF><U+5883><U+76D1><U+6D4B><U+4E2D><U+5FC3>","<U+5B81><U+6CE2>",FALSE,"Zhejiang","Ningbo","none",TRUE,FALSE,"YRD",340,67,340,"Ningbo",121.524,29.8506,"YRD"
"240","1242A","<U+74EF><U+6D77>","<U+6E29><U+5DDE>",FALSE,"Zhejiang","Wenzhou","none",FALSE,FALSE,"none",344,149,344,"Wenzhou",120.634,28.0089,NA
"241","1243A","<U+5357><U+6D66>","<U+6E29><U+5DDE>",FALSE,"Zhejiang","Wenzhou","none",FALSE,FALSE,"none",344,149,344,"Wenzhou",120.677,27.9939,NA
"242","1244A","<U+9F99><U+6E7E>","<U+6E29><U+5DDE>",FALSE,"Zhejiang","Wenzhou","none",FALSE,FALSE,"none",344,149,344,"Wenzhou",120.76,27.9747,NA
"243","1245A","<U+5E02><U+7AD9>","<U+6E29><U+5DDE>",FALSE,"Zhejiang","Wenzhou","none",FALSE,FALSE,"none",344,149,344,"Wenzhou",120.671,28.0167,NA
"244","1246A","<U+888D><U+6C5F><U+7AD9>","<U+7ECD><U+5174>",FALSE,"Zhejiang","Shaoxing","none",TRUE,FALSE,"YRD",342,247,342,"Shaoxing",120.598,30.0911,"YRD"
"245","1247A","<U+57CE><U+4E1C><U+5F00><U+53D1><U+59D4>","<U+7ECD><U+5174>",FALSE,"Zhejiang","Shaoxing","none",TRUE,FALSE,"YRD",342,247,342,"Shaoxing",120.605,29.9919,"YRD"
"246","1248A","<U+5E02><U+73AF><U+4FDD><U+7AD9>","<U+7ECD><U+5174>",FALSE,"Zhejiang","Shaoxing","none",TRUE,FALSE,"YRD",342,247,342,"Shaoxing",120.576,30.007,"YRD"
"247","1249A","<U+57CE><U+5317><U+6C34><U+5382>","<U+6E56><U+5DDE>",FALSE,"Zhejiang","Huzhou","none",TRUE,FALSE,"YRD",336,201,336,"Huzhou",120.1,30.8867,"YRD"
"248","1250A","<U+57CE><U+897F><U+6C34><U+5382>","<U+6E56><U+5DDE>",FALSE,"Zhejiang","Huzhou","none",TRUE,FALSE,"YRD",336,201,336,"Huzhou",120.07,30.8244,"YRD"
"249","1251A","<U+5409><U+5C71><U+65B0><U+6751>","<U+6E56><U+5DDE>",FALSE,"Zhejiang","Huzhou","none",TRUE,FALSE,"YRD",336,201,336,"Huzhou",120.093,30.8617,"YRD"
